Date,Store_ID,Product_ID,Product_Category,Brand,Store_Location,Customer_Segment,Promotion_Type,Units_Sold,Unit_Price,Prev_Week_Sales,Month,Day,Weekday,Quarter,Promotion,Loyalty_Used,Comp_Price,Temp,Holiday,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Sales
2025-01-11,S008,P043,Sports,BrandD,West,Professional,None,61.0,5.25,12.0,1.0,11.0,5.0,1.0,1.0,1.0,25.28,10.0,1.0,40.47250638296587,91.17258769127757,53.56345005875745,23.96457849575566,31.57211297704886,36.939116445511374,16.942240209324698,64.26279352109316,,29.854792598216395,24.031231029667445,19.865065268113913,39.397782891724354,7.98564245822565,18.52075116438935,47.5620614308259,,15.875791511208337,43.42185961684175,15.1243338146966,61.47573887406486,31.09120288621783,12.909066172830597,55.58710963965052,25.673777463281166,77.77582542329856,69.93709568109769,72.89137554380787,28.01127023065654,71.79144017227382,,16.408328521615555,50.608346564575704,11.465749652459067,61.49172424160594,68.98820108350104,59.35677567490424,66.0188277842576,,82.73431583382418,97.76800882040688,53.01638439014289,97.232735089717,86.26032850019429,21.64708632896203,19.738566915523347,37.49098380089979,26.918989119471814,48.345984302988164,5.093357985573377,
2025-01-12,S008,P044,Tools,BrandB,West,Corporate,None,41.0,5.34,54.0,1.0,12.0,6.0,1.0,0.0,1.0,48.13,,1.0,8.764983619465328,4.028894573454211,61.8290798754788,3.238913777599506,79.1362919122886,,63.68214642843528,84.98426045970241,29.833774358749878,92.37431312666486,65.93503030992501,28.0709742464594,26.531310699584143,77.79844259884543,68.13131853478842,42.43962927485357,22.48750918056959,92.2681434006612,13.522785095516387,1.8267981609676687,83.75193153647736,50.37327453082342,63.2932178543989,85.70971895598576,24.026467561217714,97.66157189925599,34.160226093303415,34.65410697635244,83.71191251316631,91.0875208524553,82.37298801341699,22.136855949195354,,83.55940302362127,,56.77611222977269,3.098095327786188,27.083916483795512,,16.678897075371978,5.722640741146856,52.076598213897164,67.2133880064113,,63.38418648549562,49.61859343888361,43.043800651148054,92.5845948733657,38.29682331909218,69.3608594483836,218.94
2025-01-13,S003,P029,Tools,BrandB,South,Family,None,33.0,14.86,24.0,1.0,13.0,0.0,1.0,0.0,1.0,24.4,34.0,,6.581176069057648,51.221470767705156,68.0672373225737,33.584348703931596,68.05606661388379,88.55594435856314,97.4769843420413,29.251502034103105,26.302583574278405,22.98063414226651,90.97268379341969,,,49.30291045210393,53.33948915068045,86.03701372804807,27.154476866843915,0.2668168009286265,27.267705239448148,86.8963772848294,18.35632449473269,16.177335638470325,72.00781606780022,23.263148640963838,26.319250418008934,21.632897016627073,43.317704897588726,88.76580637605281,64.4150709033972,34.69689983700185,58.186035068466246,,3.992765880517124,63.95403505502881,55.579624114429784,42.965692218600196,27.789439784074975,24.37186455813801,51.135564248850095,85.0308809581341,58.916068174721445,68.41643870577806,,91.52433100276822,2.8217140737797353,70.53090605220666,20.76820829644568,28.97508887789536,51.22870843119428,55.67196848760238,490.38
2025-01-14,S006,P013,Books,BrandA,,Corporate,Bundle,50.0,6.65,29.0,1.0,14.0,1.0,1.0,0.0,1.0,29.72,11.0,0.0,89.13182063602987,68.0479462524374,66.67315298575897,51.38665257132716,29.955631961489726,1.001041055913643,82.5603424907015,,16.360842084371217,74.95164151567806,98.23905545175666,26.80115005195973,69.38453862722663,56.412694376199646,51.44038687461845,54.21375093061667,44.925989193083915,89.38085432166307,19.07543297432639,19.52733332471608,42.46439713090496,36.93209442116756,16.085349814928584,80.59825889716998,33.81079912597027,14.079991220969045,14.335015405372143,63.797937739321654,39.75223291072159,10.206178513782682,70.91571657014643,,82.5855420859452,34.202951460460305,80.78933569345047,81.8112546774591,50.20576469023182,25.656266990321285,38.485173715183976,24.16379480773777,58.36007734437621,4.445661442668469,14.13753263810552,46.290768840471664,34.118191140836615,48.502819493963834,94.80525429208718,39.84406948623066,88.7482517068172,41.77675448432034,332.5
2025-01-15,S005,P012,Food,BrandE,East,Family,BOGO,68.0,9.86,43.0,,15.0,2.0,1.0,1.0,0.0,29.0,39.0,1.0,46.381424972767995,93.16979736811687,51.09707430450621,79.66448690151381,45.774381716621335,88.24091864437885,6.0008192589011795,37.900583317819944,,63.055923434573835,19.803094663109366,,64.5398674312485,65.39313600171202,25.676951553791316,68.9635741915121,65.2813366814243,88.38293234754855,88.29754998308972,4.247876663180095,39.19561401421522,9.86809174838774,63.26593759295397,17.931277282480572,10.735397464609964,52.070378203961354,,85.18394768628025,42.34167093062718,23.28639897908411,86.01204413974133,72.43840683290519,,11.780721306768427,25.708496580372277,79.4427472183747,58.73171721347009,91.6075048692817,21.089030490099127,58.90378916153172,3.629627841074945,,72.32311509547122,64.70700185389826,74.75168967475064,16.371598130087715,94.65570203865744,84.06791111545809,98.90883398561063,57.53684069770452,685.18
2025-01-16,S002,P031,Food,BrandD,Central,Senior,Bundle,71.0,20.25,25.0,1.0,16.0,3.0,1.0,0.0,0.0,33.65,12.0,0.0,32.00273165623919,62.0371252123721,42.87642911146835,33.79815504698362,9.555910395833521,57.167887834973854,37.62293783611911,35.35751236322751,25.098720631607073,74.95994411207623,13.411962270979016,65.93281279840014,68.73724657578066,92.26231491291074,3.4880305820027657,46.93232970434701,85.61461502862872,31.696365369800162,70.80113308712896,16.009613765744458,51.33940092085156,57.184659978631956,5.246049291199406,81.31177919689799,69.72196608085895,82.9037614742618,16.4292567526515,36.09714559862718,92.59915339198554,56.22815641253924,98.68617025302161,16.49466607581882,34.66437466405288,9.149269734091249,,73.19420550777613,63.04345290007342,49.99801760713749,75.11917895573143,68.56783801661783,22.4570172397738,44.40386630403745,56.31117544033528,26.440771405595076,80.797784911414,92.99828176615765,81.77512472399042,43.82745825467943,2.027137268275836,73.5247905968639,1437.75
2025-01-17,S008,P046,Electronics,BrandC,South,Corporate,BOGO,86.0,41.12,60.0,1.0,17.0,4.0,1.0,0.0,0.0,38.67,,1.0,47.646127123939955,80.37552360117627,5.37819641773779,70.54900246731167,89.81464448201008,,92.55830091902718,13.246895401785475,68.34344870539171,43.73475724325948,,29.396137641029828,37.252745280279484,5.671995355173786,41.02691383317168,43.965573405916494,28.71318371871433,70.42842698792755,86.84625789474705,38.41149112437693,,9.576788619962695,29.32660857428302,94.04635188285677,20.739871782913653,3.98390908380597,13.058635756131022,14.56520910643565,21.77910000123793,94.26597431060864,24.948358653078195,52.42340378832885,31.885377061487585,33.551434607932066,33.93125961930803,,71.6222825011617,66.94708988116058,15.036389033582276,90.50139458677754,90.55425836495654,45.97824418424993,71.11270074465693,15.601381602353792,25.291941331396806,32.866513110544524,93.55551191991839,23.841225179491843,39.323943172519414,10.34713727067793,3536.32
2025-01-18,S006,P002,Sports,BrandB,East,Family,Discount,33.0,30.74,90.0,1.0,18.0,,1.0,1.0,1.0,15.13,30.0,1.0,31.830409469234734,,2.208584530117974,18.750445711898035,93.54248244485342,72.30571254603298,50.30437475570214,67.22826525131521,,93.26410625539846,86.82970181613278,21.580425105969336,26.240782257074503,2.947635212444766,10.655948046776798,44.62866684743513,18.372834034143736,25.280891129831552,38.34628345476925,21.926570159258006,55.36452179992348,16.03446439051657,92.11584939341166,33.56941423103841,,99.5565660999882,17.958122850913018,33.233718022032235,69.33626151747102,51.22827298861168,18.090248745791293,26.920991911439806,86.14071815541813,14.034197271804583,52.97684675304802,79.64696278956436,65.62334322936319,28.09478257997007,79.89023148204372,60.7637994684132,54.45140446092138,97.98909710653433,41.792220562892105,86.94569406580493,53.94094612799864,78.8215681394504,66.53280525803787,54.75443208942971,81.76105309172435,55.32864159809425,1037.27
2025-01-19,S002,P035,Clothing,BrandB,South,Senior,None,81.0,28.07,65.0,1.0,19.0,6.0,1.0,0.0,1.0,28.79,34.0,1.0,48.903577530762,38.59395109369274,35.79611945327647,75.05984567441264,97.98035353809381,50.77521518626643,66.21118258081792,,50.18402425556384,63.24722024114774,29.471484685646875,15.863718664959869,75.97213286809253,17.826178148877347,90.59891506492022,41.092156969383886,37.8847464850555,,,30.525362910044308,84.66549135022942,8.54668014874813,17.17311629018692,52.98863139801888,21.56863139098707,60.22459292053228,20.268820257835763,45.52643473751825,70.72942057415355,11.273728819669627,46.19983427939485,82.91957791369154,19.673286642818034,26.771029647527477,66.69190195749695,91.94213159947,84.85767073958004,52.29544551851182,56.144638369029224,45.32318012500003,43.63858749678805,13.927847314426034,6.626008306091169,10.950618052016392,52.8492889689118,89.14133345976127,23.465186930307482,83.9991195649982,32.660288026197705,82.44168329143054,2273.67
2025-01-20,S005,P023,Tools,BrandC,South,Professional,Bundle,24.0,18.21,84.0,1.0,20.0,0.0,1.0,0.0,1.0,42.17,29.0,0.0,85.95563969179368,37.394713447906746,33.366089063369266,23.599660590923754,86.85528307858377,49.910865810760654,91.25993455913904,72.11227561147663,77.79445274703211,28.829580455425628,0.18120338692516613,31.26826650277922,77.36473950553341,,4.125032347173052,53.85833858542034,89.43830763718557,56.11197417877434,,97.52940514300464,51.855175606897774,38.13106399520779,6.52699924503275,65.83290229231477,25.56420293087751,97.89418121813775,11.18459437976329,53.34073751454924,92.24496931836367,62.7783173716338,3.50712794785325,0.6592405338939011,16.041770543260924,5.2955800451324535,35.04225718160924,5.944208829091647,29.54703428875134,35.01001382111898,83.20371426764441,57.226935234177745,41.54964455368388,69.04297570595925,31.497220055072695,77.40213057670226,42.14560463767805,34.64493776886665,76.02105221924911,43.31776120046524,64.90361759185217,36.242917057831235,437.04
2025-01-21,S001,P017,Electronics,BrandD,Central,Family,BOGO,61.0,,28.0,,21.0,1.0,1.0,1.0,0.0,25.84,26.0,0.0,59.23013710620957,88.62882164557176,38.769515483900676,14.354475594376792,17.39608876962255,11.014228291896643,87.37946904198807,35.269112016973466,84.13397190060482,63.84550706521437,22.381808605642885,,45.56163739668406,71.50763673777757,43.165085418438146,25.044340175360368,0.9860728337139468,30.022545424765834,1.8548195724407468,70.44055441625751,,84.19584544183485,44.36781996554594,7.947166585449461,29.702022881081636,36.508163323377694,64.0260721884227,51.080921571153745,71.31642687573407,73.28449367879414,79.17178815635283,22.31149585386668,21.317852922328317,59.50084216966989,99.4482882452134,40.1671388808535,64.15699856658924,32.113904039640076,0.47590400699050184,20.208246274020393,88.81608320201092,40.19961373785564,31.502075321469082,58.09843060768575,22.84329827529785,84.53117813301047,32.52762092417024,,99.22592037664604,76.3017987622639,2890.82
2025-01-22,S006,P026,Electronics,BrandD,,Professional,Discount,61.0,22.87,16.0,1.0,22.0,2.0,1.0,0.0,1.0,17.53,29.0,0.0,69.46537728101754,15.137117126327492,13.836820088819001,,4.6196483201628835,38.951602594540866,50.18203755405109,32.57022115777023,57.97664574342731,28.681574720703118,34.044108009941844,1.8646586414782895,61.190408476732415,61.46411190545019,,89.10551938418209,67.78686160577453,40.023475363765456,72.47042751485581,71.2191728253204,43.73832424929898,90.68963916338278,85.06182085272715,49.408071820412026,76.8538097011416,45.802382053358926,99.04015345821996,54.60545924365644,58.4467418058375,39.3283669992791,88.37599988343821,60.5240757572182,62.50225476519636,14.527611695380449,56.377519842964084,98.83554897165877,5.115951419627129,24.696884797021223,74.91885190354829,68.90743341498506,36.70311756215858,51.17265243245136,0.8679158337660864,86.11377816788489,70.32282332287728,71.07736831667975,44.04816892984142,38.30869131145168,64.67712888159438,84.54208391465092,1395.07
2025-01-23,S009,P008,,BrandE,West,Professional,Discount,98.0,8.92,47.0,1.0,23.0,3.0,1.0,0.0,1.0,34.46,31.0,0.0,36.46706762343366,15.188617233663027,73.81682705368436,18.20631288818554,57.9596727412674,24.106434585673664,43.7646302657602,47.257585304385564,61.89351627634338,29.36323917598742,99.09861694966852,80.46416973346773,,4.7039053414747904,9.554387456476633,33.30855480938729,47.71600464115815,68.98887322384036,34.97724568950783,9.468537472792281,82.30955802956336,7.188945460001339,,36.05849765882467,42.76064874420298,75.23614423973922,87.9186744652256,84.17057652229475,,72.15140643454146,68.60396987480284,9.671050197384258,81.09308556284091,75.6732313125627,82.44615590929388,59.92388584682836,48.01900773220279,40.900689849340054,5.151559325111532,18.68807120505552,85.91668623262578,76.23939058561962,0.9581015098923507,71.78184120981771,25.236168174551963,90.4280836662006,,95.44751330941914,11.119137762326892,82.09291918201339,874.16
2025-01-24,S001,P029,Tools,BrandE,North,Student,None,28.0,32.77,81.0,1.0,24.0,4.0,1.0,0.0,0.0,42.07,30.0,0.0,73.85058785105187,32.855814988579844,85.69644147762389,51.286287937699115,,1.5695905596279647,,87.7407345395147,28.28859097863652,39.95985116208679,52.354159385708165,13.789494241457657,70.19472001198068,87.91102238929648,65.8866666922022,14.752383417734682,16.104621496068006,90.60974496437831,31.332380357679167,73.20983698226917,92.38272063646527,63.4550140861627,35.553536523040854,87.24556312513081,81.93346240306187,79.27004505613186,4.5602723826086216,17.01012461881699,82.91320296483981,32.48228151391898,26.799502456360933,46.63122159459896,33.097869378817954,21.81749762779721,72.51352229107911,51.357740212746286,26.803296595189252,66.00301106300229,95.00987190378207,55.72476120782569,30.91925993094502,15.737544257348102,33.07582872004433,28.16641021115418,91.10257371566158,25.131070172297765,42.36219177212697,7.20216203657722,84.29319569539857,,917.56
2025-01-25,S003,P026,Books,BrandA,Central,Corporate,BOGO,58.0,10.12,92.0,1.0,25.0,5.0,1.0,0.0,1.0,7.84,39.0,,66.66170848793723,5.446604736683758,93.8714635374035,84.4797581188146,17.735136165974286,36.00996307821133,71.90194431628912,4.028130673398033,89.48692007055197,85.2430417569119,20.47139475951013,77.59768498152422,83.57215966478712,81.27568532971596,64.71112609740945,9.655047859774513,32.10215262744667,13.072651656727462,59.81410653705329,73.93443329553048,63.91447381231457,68.43854245920734,,87.66795187083261,78.48537123557885,23.303305335024028,42.305880919672475,31.605129516887086,71.67764548342262,78.90901515964134,12.315547398879056,43.62072964823697,17.346199811481288,79.79765793381858,85.28053137029477,17.744614746874355,38.08871482946961,22.2043776067109,70.2739488390535,64.7603661360489,53.15039845028434,76.35852126364922,72.76233847992125,57.44275972572762,52.850129111850265,93.12776061382758,,40.84451724480198,96.66574372925297,71.73445183964586,586.96
2025-01-26,S007,P010,Clothing,BrandB,Central,Family,Bundle,43.0,20.54,58.0,1.0,26.0,6.0,1.0,0.0,0.0,39.96,38.0,0.0,11.956199775205645,18.245804065249004,49.23623035196258,7.960507699250563,,8.982212942560475,28.698679947154325,80.4832817296472,2.4206044422529827,50.0297874393992,33.48183447134511,79.75424789866598,68.82332773356494,66.48000438670849,3.305219487943978,1.342291512012761,22.49500438770339,57.13639696691571,43.624991170981644,65.97450184066322,82.07824491729039,,,70.07795395472368,92.94904227674665,92.98010863077228,85.93105792327724,88.86084904354514,3.2578382392174476,34.1072159570069,38.214418791988834,85.25230068217637,20.919416762862053,18.988198622586772,17.380095453856793,56.54862833341699,35.46627517649591,96.54439868773501,32.0172290621358,89.85831804077546,14.38197695359088,7.03307826844396,62.40437304168749,1.3073619605447284,87.04783373106218,6.530647666993028,11.061056130502978,64.80287939401654,71.25084212988676,78.7675180714781,883.22
2025-01-27,S004,P026,Electronics,BrandE,Central,Professional,None,41.0,27.83,76.0,1.0,27.0,0.0,1.0,1.0,0.0,41.97,10.0,0.0,57.26428531155846,96.52096385457352,70.08656991254286,70.69563184934226,80.54960460322444,25.68300377251852,24.988760643090014,36.89876126577565,34.86024694428457,67.89008422302074,33.030768755687845,53.791952632924314,51.25826268471365,33.91308154847027,0.11314751208701956,42.28560785668615,87.78321678901223,25.372919945711747,98.08433682238984,22.84362959978751,5.900333399910029,66.6984861469546,31.06685059119466,65.57244745924983,75.66041551040547,86.74231218347286,13.467481799199643,56.04582045583303,37.35204182403614,25.610709160062594,83.33356205052533,62.53971931668133,61.9183778517851,72.13665637012986,22.255370972767096,43.9043260469453,6.043067715263772,12.461167646366667,31.985049284574963,45.01898259776145,82.50303122434445,48.3309511209833,23.901764670650905,47.5218342372429,29.074272080416396,79.36712853056488,10.520692899301643,7.851772621182285,41.906809984307024,73.3709309497632,
2025-01-28,S009,P034,Electronics,BrandD,East,Student,Bundle,39.0,44.34,27.0,1.0,28.0,1.0,1.0,1.0,1.0,25.77,29.0,0.0,25.6743496309758,42.81839398671728,85.55511234358725,65.43464596528577,7.6795684286734005,9.251662118309445,35.62498946037801,85.46190257884777,72.1800421549856,39.1967740274463,1.9725746463175486,30.96819583129514,45.86579594923703,7.050495556825731,7.8818077242784,,48.18733839449902,80.13722498754592,35.625304289880134,42.30361790821849,90.61117514466575,23.369071544309527,77.84206115357038,73.36884592758568,5.191116966906284,1.8205303103198567,84.76451466520427,58.338987036957214,63.18896722018543,87.9181405891575,34.78278037861146,63.97020621591027,24.60352262142299,33.30746796251973,48.74111778902902,12.744305557012304,46.66458007513755,48.02072077214363,86.14923797186252,77.53332265892125,73.59748710048278,,60.276265217217116,8.601363557203568,80.7079156258732,43.566502070163274,68.3770012088142,34.49525470030681,94.84001753454244,45.16801622865787,1749.38
